dataset,AP_position,cell_type,cell_count,group_total,raw_group_frequency,global_frequency,smoothed_frequency_prior
20240610,4,oligodendrocyte_precursor_cell,3,79,0.0379746835443038,0.03718728870858688,0.037815613880522604
20240610,4,oligodendrocyte_progenitor_1,2,79,0.02531645569620253,0.01656524678837052,0.02354853470472132
20240610,4,oligodendrocyte_progenitor_2,16,79,0.20253164556962025,0.2376605814739689,0.2096284002977715
20240610,4,pericyte,0,79,0.0,0.013522650439486139,0.0027318485736335637
20240610,4,peripheral_glia,0,79,0.0,0.00777552400270453,0.001570812929839299
20240610,4,Schwann_cell,2,79,0.02531645569620253,0.01656524678837052,0.02354853470472132
20240613,1,astrocyte_1,41,199,0.20603015075376885,0.19371196754563894,0.20490520251558347
20240613,1,astrocyte_2,4,199,0.020100502512562814,0.06626098715348208,0.02431607188616275
20240613,1,endothelial,23,199,0.11557788944723618,0.10919540229885058,0.11499501390857084
20240613,1,ependymal,0,199,0.0,0.0033806626098715348,0.00030873631140379315
20240613,1,meninges_1,9,199,0.04522613065326633,0.022650439486139283,0.04316442369736432
20240613,1,meninges_2,7,199,0.035175879396984924,0.014198782961460446,0.03326016282753064
20240613,1,meninges_3,2,199,0.010050251256281407,0.006423258958755916,0.009719019082991408
20240613,1,microglia,1,199,0.005025125628140704,0.021636240703177823,0.006542122438646376
20240613,1,oligodendrocyte_1,26,199,0.1306532663316583,0.0916159567275186,0.1270882152262574
20240613,1,oligodendrocyte_2,18,199,0.09045226130653267,0.14164976335361731,0.09512783226973674
20240613,1,oligodendrocyte_precursor_cell,13,199,0.06532663316582915,0.03718728870858688,0.06275683001904903
20240613,1,oligodendrocyte_progenitor_1,5,199,0.02512562814070352,0.01656524678837052,0.024343858154189088
20240613,1,oligodendrocyte_progenitor_2,41,199,0.20603015075376885,0.2376605814739689,0.2089187745638328
20240613,1,pericyte,2,199,0.010050251256281407,0.013522650439486139,0.010367365336939372
20240613,1,peripheral_glia,4,199,0.020100502512562814,0.00777552400270453,0.018974933698877126
20240613,1,Schwann_cell,3,199,0.01507537688442211,0.01656524678837052,0.015211438062864888
20240613,2,astrocyte_1,31,142,0.21830985915492956,0.19371196754563894,0.21527308241304186
20240613,2,astrocyte_2,11,142,0.07746478873239436,0.06626098715348208,0.07608160335228174
20240613,2,endothelial,9,142,0.06338028169014084,0.10919540229885058,0.06903646941961118
20240613,2,ependymal,0,142,0.0,0.0033806626098715348,0.00041736575430512774
20240613,2,meninges_1,0,142,0.0,0.022650439486139283,0.002796350553844356
20240613,2,meninges_2,0,142,0.0,0.014198782961460446,0.0017529361680815366
20240613,2,meninges_3,0,142,0.0,0.006423258958755916,0.0007929949331797427
20240613,2,microglia,3,142,0.02112676056338028,0.021636240703177823,0.021189659346071338
20240613,2,oligodendrocyte_1,21,142,0.14788732394366197,0.0916159567275186,0.14094024157129859
20240613,2,oligodendrocyte_2,15,142,0.1056338028169014,0.14164976335361731,0.11008021769797743
20240613,2,oligodendrocyte_precursor_cell,3,142,0.02112676056338028,0.03718728870858688,0.023109541815874924
20240613,2,oligodendrocyte_progenitor_1,3,142,0.02112676056338028,0.01656524678837052,0.020563610714613646
20240613,2,oligodendrocyte_progenitor_2,44,142,0.30985915492957744,0.2376605814739689,0.30094575079925545
20240613,2,pericyte,0,142,0.0,0.013522650439486139,0.001669463017220511
20240613,2,peripheral_glia,0,142,0.0,0.00777552400270453,0.0009599412349017938
20240613,2,Schwann_cell,2,142,0.014084507042253521,0.01656524678837052,0.014390771208440805
20240613,3,astrocyte_1,5,47,0.10638297872340426,0.19371196754563894,0.13245133359571312
20240613,3,astrocyte_2,3,47,0.06382978723404255,0.06626098715348208,0.06455551855327823
20240613,3,endothelial,6,47,0.1276595744680851,0.10919540229885058,0.12214788128323897
20240613,3,ependymal,0,47,0.0,0.0033806626098715348,0.0010091530178721
20240613,3,meninges_1,0,47,0.0,0.022650439486139283,0.0067613252197430695
20240613,3,meninges_2,0,47,0.0,0.014198782961460446,0.00423844267506282
20240613,3,meninges_3,0,47,0.0,0.006423258958755916,0.00191739073395699
20240613,3,microglia,0,47,0.0,0.021636240703177823,0.006458579314381439
20240613,3,oligodendrocyte_1,8,47,0.1702127659574468,0.0916159567275186,0.1467510318589608
20240613,3,oligodendrocyte_2,8,47,0.1702127659574468,0.14164976335361731,0.16168649652346787
20240613,3,oligodendrocyte_precursor_cell,1,47,0.02127659574468085,0.03718728870858688,0.02602605633092146
20240613,3,oligodendrocyte_progenitor_1,0,47,0.0,0.01656524678837052,0.004944849787573289
20240613,3,oligodendrocyte_progenitor_2,16,47,0.3404255319148936,0.2376605814739689,0.30974942730566235
20240613,3,pericyte,0,47,0.0,0.013522650439486139,0.0040366120714884
20240613,3,peripheral_glia,0,47,0.0,0.00777552400270453,0.0023210519411058297
20240613,3,Schwann_cell,0,47,0.0,0.01656524678837052,0.004944849787573289
20240613,4,astrocyte_1,21,82,0.25609756097560976,0.19371196754563894,0.24386509167561546
20240613,4,astrocyte_2,7,82,0.08536585365853659,0.06626098715348208,0.08161980140264355
20240613,4,endothelial,9,82,0.10975609756097561,0.10919540229885058,0.10964615731350011
20240613,4,ependymal,1,82,0.012195121951219513,0.0033806626098715348,0.010466796590170888
20240613,4,meninges_1,1,82,0.012195121951219513,0.022650439486139283,0.014245184212968488
20240613,4,meninges_2,1,82,0.012195121951219513,0.014198782961460446,0.01258799665910989
20240613,4,meninges_3,1,82,0.012195121951219513,0.006423258958755916,0.011063384109559983
20240613,4,microglia,2,82,0.024390243902439025,0.021636240703177823,0.023850243275132906
20240613,4,oligodendrocyte_1,5,82,0.06097560975609756,0.0916159567275186,0.06698352092696443
20240613,4,oligodendrocyte_2,9,82,0.10975609756097561,0.14164976335361731,0.11600975752031713
20240613,4,oligodendrocyte_precursor_cell,2,82,0.024390243902439025,0.03718728870858688,0.026899468374232724
20240613,4,oligodendrocyte_progenitor_1,2,82,0.024390243902439025,0.01656524678837052,0.02285593074281775
20240613,4,oligodendrocyte_progenitor_2,19,82,0.23170731707317074,0.2376605814739689,0.23287462381842527
20240613,4,pericyte,0,82,0.0,0.013522650439486139,0.002651500086173753
20240613,4,peripheral_glia,0,82,0.0,0.00777552400270453,0.0015246125495499078
20240613,4,Schwann_cell,2,82,0.024390243902439025,0.01656524678837052,0.02285593074281775
