Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Adcyap1r1,Gabrb3,Pcdhb21,Ntrk3,Htr4,Grik1,Nrgn,Spr,Prox1,Sst,Mc5r,Pcdhgb2,Dpy19l1,Pax6,Hcrtr1,Sstr2,Dlk1,Pax2,Htr1d,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Penk,Rorb,Esrrg,Sema6c,Pcdha7,Pvalb,Sema4d,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Rxfp3,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,P2rx7,Adra2a,Pcdhga9,Col23a1,Gabra1,Gabrq,Adamts2,Sema5b,Pcdha11,Pdyn,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Pcdhga10,Tnr,Pts,Pcdhga6,Grid1,Tac1,Grik5,Plxnb1,Calb1,Fosb,Grik3,Zfhx3,Chat,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2787889600405100189,20240503,1964.980347,4828.437764,8962.778973,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2787889600410100063,20240503,4059.338623,6166.041958,8857.775989,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,2,0503_M4_L,0,0,1,2,0,0,2,0,1,7,0,0,9,0,0,0,0,0,1,2,0,0,10,0,1,0,0,0,1,9,3,0,0,0,0,0,1,1,0,0,0,11,0,0,2,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
2787889600410100226,20240503,3859.271973,6212.195291,8997.323171,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,2,0503_M4_L,0,0,1,1,1,0,2,1,0,4,0,0,7,0,0,0,1,0,0,1,0,1,4,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
2787889600411100089,20240503,1240.412109,6656.901962,9019.906986,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,male,M4,4,0503_M4_T,0,0,0,3,0,0,0,0,1,2,1,0,1,0,0,0,0,0,8,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,13,0,3,1,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
2787889600412100086,20240503,1593.125244,6743.083316,8904.031936,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,4,0503_M4_T,0,0,0,1,1,0,1,0,0,4,0,0,16,0,0,1,1,0,0,0,0,1,2,0,2,1,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0
2787889600441100050,20240503,3649.173096,4877.016223,9149.573363,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,2,0503_M4_L,0,0,0,2,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,1,4,0,0,0,0,6,0,0,0,0,0,0
2787889600546100029,20240503,4557.263184,4102.157053,9958.931205,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,3,0503_M4_S,0,0,0,0,1,0,0,0,2,3,0,0,7,1,0,0,0,0,0,0,2,0,10,1,0,0,0,0,0,12,0,0,0,1,0,0,0,1,1,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,4,2,0,0,0,0,0,0
2787889600580100094,20240503,3714.435303,3494.487512,10299.29256,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,male,M4,3,0503_M4_S,0,0,0,3,0,0,0,0,2,1,0,0,4,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2795103300063100186,20240610,2058.361328,8131.635686,433.016724,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,3,0610_M4_S,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2795103300178100211,20240610,2412.01123,1117.904158,1538.384989,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,1,0610_M4_C,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300191100127,20240610,1208.975098,4838.464876,1375.043223,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,4,0610_M4_T,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300232100193,20240610,1252.346069,6444.496716,1727.150904,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,2,0610_M4_L,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300234100140,20240610,756.0159302,6904.004812,1729.48648,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,2,0610_M4_L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2795584800125100087,20240610,3465.163086,4914.187245,4673.306062,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F3,4,0610_F3_T,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1
2795584800160100123,20240610,1091.150269,4631.501025,4988.418738,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F3,4,0610_F3_T,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2795584800173100249,20240610,1553.774048,8181.273704,5069.11175,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F3,3,0610_F3_S,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2795584800224100061,20240610,2332.699707,2367.372061,5466.30047,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F3,1,0610_F3_C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2795584800237100075,20240610,3463.735596,5937.183686,5484.865495,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F3,2,0610_F3_L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2795584800241100289,20240610,1035.905273,7092.250814,5713.166742,DH_ex_Sox5,1.0,excitatory,5.0,female,F3,2,0610_F3_L,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795584800276100019,20240610,2029.07373,6985.975219,5712.240203,DH_ex_Sox5,1.0,excitatory,5.0,female,F3,2,0610_F3_L,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800435100084,20240610,3171.459473,866.2684813,7194.637866,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F4,1,0610_F4_C,0,0,0,3,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
2795584800435100345,20240610,3633.377441,1037.567047,7374.690245,DH_ex_Sox5,1.0,excitatory,5.0,female,F4,1,0610_F4_C,0,0,0,1,1,0,2,0,2,2,0,0,7,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
2795584800436100096,20240610,2929.338135,1127.829289,7225.595107,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F4,1,0610_F4_C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2795584800436100321,20240610,1265.414551,1177.977307,7395.540272,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F4,1,0610_F4_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795584800485100054,20240610,1801.603516,5034.848453,7432.993121,DH_ex_Sox5,1.0,excitatory,5.0,female,F4,4,0610_F4_T,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800485100063,20240610,1183.16272,5022.418991,7438.118235,DH_ex_Sox5,1.0,excitatory,5.0,female,F4,4,0610_F4_T,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795584800512100028,20240610,2277.627197,2426.72474,7759.455401,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F4,1,0610_F4_C,0,0,0,1,1,0,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2795584800622100099,20240610,3274.480713,2885.308577,8610.208334,DH_ex_Sox5,1.0,excitatory,5.0,female,F5,1,0610_F5_C,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2795584800710100051,20240610,1485.471313,7325.676264,9112.308375,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F5,2,0610_F5_L,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2795903600300100043,20240613,2271.737305,4138.953668,6865.980883,DH_ex_Sox5,1.0,excitatory,5.0,male,M5,4,0613_M5_T,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795903600322100135,20240613,1362.973633,2967.703152,7230.350887,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,2,0613_M4_L,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2795903600349100115,20240613,1712.218262,3090.719094,7579.701638,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,2,0613_M4_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
2795903600438100042,20240613,2060.719238,6228.321642,8264.06627,DH_ex_Sox5,1.0,excitatory,5.0,male,M5,1,0613_M5_C,0,0,0,3,0,0,1,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,0,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2795903600481100179,20240613,3733.597412,3793.998909,9001.76376,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,male,M4,4,0613_M4_T,0,0,0,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,0,1,0,0,1,0,0,0,0
2795903600518100124,20240613,837.3220825,6775.921028,9191.458617,DH_ex_Sox5,1.0,excitatory,5.0,male,M5,1,0613_M5_C,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795903600563100188,20240613,1941.816772,4908.232018,9843.375007,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,1,0613_M4_C,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2795903600670100044,20240613,1853.681763,5690.633231,10797.73663,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,male,M4,1,0613_M4_C,0,0,0,0,0,0,3,0,1,1,0,0,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0
2795903600670100068,20240613,2752.752686,5676.090657,10823.66276,DH_ex_Sox5,1.0,excitatory,5.0,male,M4,1,0613_M4_C,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2795903600696100024,20240613,2812.145508,5810.651834,11058.20618,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,male,M4,1,0613_M4_C,1,0,0,2,2,0,0,0,1,3,0,0,3,0,0,1,0,0,2,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0,0,0,0,0
2796212800210100126,20240613,1954.193848,7710.826285,1833.108774,DH_ex_Sox5,1.0,excitatory,5.0,female,F5,2,0613_F5_L,0,0,0,0,0,0,2,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2796212800265100093,20240613,2468.09375,5279.687472,2196.837868,DH_ex_Sox5,1.0,excitatory,5.0,female,F4,3,0613_F4_S,2,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2796212800398100198,20240613,1249.140869,6677.06245,3437.060569,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F4,2,0613_F4_L,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
2796212800424100035,20240613,1170.137329,4840.307529,3718.25383,DH_ex_Sox5,1.0,excitatory,5.0,female,F3,2,0613_F3_L,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2796212800456100018,20240613,977.5684204,4982.003959,3809.725664,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F3,2,0613_F3_L,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
2796212800781100076,20240613,3225.843506,6232.143045,6846.454281,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F3,4,0613_F3_T,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2796212800849100145,20240613,4418.742676,7572.325372,7278.181813,DH_ex_Sox5,1.0,excitatory,5.0,female,F3,1,0613_F3_C,1,0,0,3,1,0,1,0,1,4,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
2796212800882100105,20240613,1842.541626,7798.748573,7543.886548,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F3,1,0613_F3_C,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2796212800882100154,20240613,1621.101074,7774.563858,7577.356558,DH_ex_Sox5,1.0,excitatory,5.0,female,F3,1,0613_F3_C,0,0,0,0,0,0,1,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2796212800954100029,20240613,909.1968994,10099.31055,8031.725872,DH_in_Pdyn/Gal,1.0,inhibitory,5.0,female,F4,1,0613_F4_C,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212801050100028,20240613,1770.660156,9998.27981,8903.746303,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F4,1,0613_F4_C,0,0,0,1,1,0,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2945606900000006347,20240328,1969.581665,1172.139699,5839.021316,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F1,1,0328_F1_C,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2945606900000008135,20240328,553.880127,1216.727979,6140.420754,DH_ex_Sox5/Tac1,1.0,excitatory,5.0,female,F1,1,0328_F1_C,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
