Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Cck,Sema3a,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Ntrk3,Htr4,Grik1,Spr,Npb,Prox1,Cyp27a1,Sst,Pcdhgb2,Dpy19l1,Pax6,Pcdha1,Agtr1b,Shox2,Adra1b,Ghrl,Dlk1,Dach2,Tfap2b,Calcb,Pcdha9,Htr1d,Sema6d,Gabrg3,Poln,Chrnb2,Cdh19,Pcdhb9,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Chrne,Rorb,Fev,Esrrg,Ccn2,Sema6c,Pcdha7,Pvalb,Sema4d,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Chrna2,Pcdhb18,Farp2,Rnf220,Pcdhga12,Dbh,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Slc18a3,P2rx7,Adra2a,Foxp2,Pcdhga9,Col23a1,Gabra1,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Sema4c,Ramp2,Htr1f,Pdzrn3,Uts2,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac4,Grik5,Plxnb1,Calb1,Fosb,P2rx3,Zfhx3,Chat,Chrng,Pkd2l1,Hrh1,Chrna7
2726562800040100033,20240422,1638.288452,4975.04342,2354.913959,alpha_motoneuron,,,22.0,male,M2,1,0422_M2_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2726562800040100083,20240422,1729.760864,4919.269969,2445.09042,alpha_motoneuron,,,22.0,male,M2,1,0422_M2_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
2787445900200100108,20240503,3520.692871,4264.059034,1403.0753,gamma_motoneuron,,,22.0,female,F5,4,0503_F5_T,9,0,0,0,2,0,1,1,8,0,1,3,1,0,1,1,0,3,0,1,1,0,1,0,0,0,0,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,1,0,14,0,1,0,4,1,6,0,0,0,0,0,0,0,0,1,16,1,1,1,28,1,0,0,13,0,0,1,0,0,4,8,1,0,0,2,2,0,1,1,0,0,1,0,0,0,5,2,1,1,7,15,0,1,0,0,4,1,0,0,2,4,0,7,0,0,0,0,5,33,0,2,1,0
2787445900209100162,20240503,4020.327393,6686.342536,1547.242053,alpha_motoneuron,,,22.0,female,F5,1,0503_F5_C,4,0,0,0,2,1,0,0,4,0,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,2,0,1,3,4,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,4,0,1,1,0,0,1,1,0,0,0,23,9,0,1,9,0,0,0,1,0,1,0,0,0,10,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,6,0,1,0,0,3,0,4,0,0,0,0,1,13,0,0,0,1
2787445900209100186,20240503,1458.034302,6803.575023,1579.012385,alpha_motoneuron,,,22.0,female,F5,1,0503_F5_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2787445900242100084,20240503,711.3724365,5589.178251,1636.475136,alpha_motoneuron,,,22.0,female,F5,1,0503_F5_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2787445900243100030,20240503,1397.189819,5873.49762,1605.404615,alpha_motoneuron,,,22.0,female,F5,1,0503_F5_C,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0
2787445900395100073,20240503,356.9442139,7056.595696,2754.931245,beta_motoneuron,,,22.0,female,F4,1,0503_F4_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2787445900396100130,20240503,5475.755859,7347.58859,2865.352442,alpha_motoneuron,,,22.0,female,F4,1,0503_F4_C,16,3,7,0,27,1,2,0,14,1,0,4,1,0,1,0,0,1,0,0,2,1,0,0,0,2,0,17,0,0,9,1,2,13,0,3,22,2,0,1,1,0,1,0,10,5,2,0,1,3,4,0,0,1,0,0,1,1,0,5,23,2,0,1,49,12,0,0,43,3,0,1,0,1,3,4,1,1,5,1,0,0,16,1,1,2,2,1,0,0,0,1,0,0,1,4,2,3,0,0,18,0,1,1,0,11,0,17,1,0,3,3,0,99,0,5,3,3
2787445900396100208,20240503,830.4188843,7320.182682,2927.486718,alpha_motoneuron,,,22.0,female,F4,1,0503_F4_C,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,18,0,0,0,0
2787445900397100130,20240503,742.0231934,7689.714796,2828.989363,gamma_motoneuron,,,22.0,female,F4,1,0503_F4_C,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0
2787445900397100150,20240503,3786.61084,7698.097034,2854.92053,gamma_motoneuron,,,22.0,female,F4,1,0503_F4_C,4,1,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,3,6,0,0,2,0,0,3,0,0,0,0,0,0,0,9,0,0,1,3,0,2,0,0,2,0,0,1,0,0,0,14,0,0,0,7,1,0,3,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,23,0,0,0,0
2787445900400100018,20240503,5165.915039,8563.766734,2710.301413,alpha_motoneuron,,,22.0,female,F4,1,0503_F4_C,8,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,9,0,0,2,1,0,2,1,1,0,0,0,1,0,2,1,0,2,3,0,0,0,1,1,2,0,0,0,0,0,10,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,1,4,0,0,2,0,0,0,3,12,0,0,0,1
2787445900464100044,20240503,2785.387695,5571.569579,3342.409555,alpha_motoneuron,,,22.0,female,F4,4,0503_F4_T,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2787445900656100122,20240503,1224.705078,7591.792921,4824.069948,alpha_motoneuron,,,22.0,female,F3,1,0503_F3_C,3,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,1,0,0,0,8,0,0,0,0
2787445900657100216,20240503,1531.521851,7993.907575,4938.642887,alpha_motoneuron,,,22.0,female,F3,1,0503_F3_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0
2787445900660100141,20240503,2323.241943,8866.24772,4812.402977,gamma_motoneuron,,,22.0,female,F3,1,0503_F3_C,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,1,0
2787445900694100067,20240503,3742.601074,7958.278292,5004.269932,gamma_motoneuron,,,22.0,female,F3,1,0503_F3_C,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,7,0,0,0,23,1,0,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,22,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,0,0,0,0
2787445900788100056,20240503,768.0239258,3296.339147,5877.139451,alpha_motoneuron,,,22.0,female,F3,2,0503_F3_L,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2787445900793100057,20240503,3608.253418,4590.910886,5844.782159,alpha_motoneuron,,,22.0,female,F3,2,0503_F3_L,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,5,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,2,0,1,0,1,0,0,1,1,1,1,0,1,1,0,5,1,3,1,0,5,1,0,0,0,0,1,0,9,1,1,0,0
2787445900896100222,20240503,2095.590332,2322.634762,6896.310194,alpha_motoneuron,,,22.0,female,F3,3,0503_F3_S,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2787445900896100233,20240503,1359.988281,2240.847908,6908.304597,gamma_motoneuron,,,22.0,female,F3,3,0503_F3_S,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,0,4,0,0,0,0,0,0,0,10,0,2,3,1,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,19,4,0,0,3,1,0,1,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,2,0,1,0,0,6,0,0,0,0,2,0,4,0,0,1,1,0,16,0,0,0,0
2787445900897100133,20240503,2078.467529,2608.894059,6799.807758,gamma_motoneuron,,,22.0,female,F3,3,0503_F3_S,0,1,0,0,7,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,1,1,7,1,0,0,0,0,1,0,8,0,0,0,1,0,1,1,0,0,0,2,1,0,1,0,4,0,0,0,37,3,0,0,5,1,0,0,1,0,0,1,0,0,1,0,2,0,2,0,1,1,0,0,3,0,30,1,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,5,0,0,0,2,2,18,1,1,1,0
2787445900897100148,20240503,803.8049927,2604.769441,6819.305792,gamma_motoneuron,,,22.0,female,F3,3,0503_F3_S,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,8,0,0,0,0
2787445900932100027,20240503,4122.405273,2181.042801,6958.640204,gamma_motoneuron,,,22.0,female,F3,3,0503_F3_S,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2787889600127100038,20240503,1950.526123,7664.822312,6625.17702,gamma_motoneuron,,,22.0,male,M5,1,0503_M5_C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
2787889600127100132,20240503,717.3814697,7615.387805,6765.185845,alpha_motoneuron,,,22.0,male,M5,1,0503_M5_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
2787889600131100210,20240503,916.8149414,8685.898091,6825.801448,alpha_motoneuron,,,22.0,male,M5,1,0503_M5_C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,19,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
2787889600163100026,20240503,2899.260986,7607.493366,6892.470032,gamma_motoneuron,,,22.0,male,M5,1,0503_M5_C,0,0,0,0,13,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,5,0,0,2,1,1,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,8,0,0,1,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,2,1,0,0,0,0,2,1,0,0,0,0,7,0,0,0,0,3,0,6,0,0,0,0,2,30,0,0,0,0
2787889600164100033,20240503,575.678772,7843.130966,6922.067557,gamma_motoneuron,,,22.0,male,M5,1,0503_M5_C,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2787889600353100174,20240503,4236.143066,10373.77561,8530.838279,alpha_motoneuron,,,22.0,male,M4,1,0503_M4_C,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,2,5,0,1,0,0
2787889600384100094,20240503,717.9803467,9192.996717,8680.803336,alpha_motoneuron,,,22.0,male,M4,1,0503_M4_C,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
2787889600388100113,20240503,3949.039551,10252.75336,8683.825828,gamma_motoneuron,,,22.0,male,M4,1,0503_M4_C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2787889600389100019,20240503,4839.906738,10404.42552,8556.740112,alpha_motoneuron,,,22.0,male,M4,1,0503_M4_C,2,0,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,11,0,0,0,5,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,3,45,0,0,0,0,1,0,1,0,0,2,0,5,0,0,0,1,1,17,0,1,0,0
2787889600389100039,20240503,1807.949829,10443.48284,8588.439023,alpha_motoneuron,,,22.0,male,M4,1,0503_M4_C,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,3,6,0,0,0,0,0,1,0,0,0,2,0,3,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,7,1,0,0,10,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,22,0,0,0,0
2787889600389100058,20240503,455.6068115,10554.59243,8620.397109,alpha_motoneuron,,,22.0,male,M4,1,0503_M4_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600480100184,20240503,775.8154297,5827.567735,9602.974661,alpha_motoneuron,,,22.0,male,M4,2,0503_M4_L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600481100234,20240503,3807.301025,5837.468584,9645.500929,alpha_motoneuron,,,22.0,male,M4,2,0503_M4_L,3,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,10,0,2,0,0
2787889600485100085,20240503,3177.070801,7132.122018,9492.015749,gamma_motoneuron,,,22.0,male,M4,4,0503_M4_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
2787889600485100104,20240503,3588.200684,7149.545573,9534.163251,gamma_motoneuron,,,22.0,male,M4,4,0503_M4_T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
2787889600486100100,20240503,3994.729248,7286.610245,9515.915431,alpha_motoneuron,,,22.0,male,M4,4,0503_M4_T,16,2,0,0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,0,1,0,0,5,0,0,7,1,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,2,2,2,3,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,3,0,0,1,0,0,0,1,2,0,3,3,1,3,0,2,0,0,6,0,4,2,0,1,0,0,16,0,4,0,2
2787889600488100049,20240503,3041.987305,7796.173297,9441.624459,alpha_motoneuron,,,22.0,male,M4,4,0503_M4_T,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2787889600513100073,20240503,470.7090149,4872.711159,9755.406602,beta_motoneuron,,,22.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2787889600514100069,20240503,1160.2677,5015.329065,9745.198284,alpha_motoneuron,,,22.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
