Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Grik1,Spr,Npb,Prox1,Cyp27a1,Sst,Mc5r,Pcdhgb2,Dpy19l1,Pax6,Apela,Pcdha1,Agtr1b,Sstr2,Adra1b,Adora2b,Dlk1,Pax2,Dach2,Crhr1,Tfap2b,Calcb,Sema6d,Gabrg3,Poln,Chrnb2,Cdh19,Pcdhb9,Erbb2,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Pnmt,Esrrg,Aif1,Ccn2,Sema6c,Pcdha7,Pvalb,Met,Sema4d,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Chrna2,Pcdhb18,Farp2,Rnf220,Pcdhga12,Dbh,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,P2rx7,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac4,Grik5,Plxnb1,Calb1,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Pkd2l1,Hrh1,Chrna7
2726543700466100088,20240422,2142.285889,5462.08044,7553.119504,MV_in_Chrna2,4.0,inhibitory,19.0,male,M3,2,0422_M3_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726544600404100198,20240422,6822.781738,3861.859377,10863.60911,MV_in_Gm26673,4.0,inhibitory,19.0,female,F1,2,0422_F1_L,0,11,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,2,0,3,0,0,0,0,0,4,0,0,0,1,0,0
2726544600431100024,20240422,2213.907471,4282.447881,10896.72986,MV_in_Gm26673,4.0,inhibitory,19.0,female,F1,2,0422_F1_L,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1
2787445900163100062,20240503,421.7786865,4169.881549,1066.429258,MV_in_Gm26673,4.0,inhibitory,19.0,female,F5,4,0503_F5_T,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2787445900172100091,20240503,1878.324951,6721.620839,1191.811803,MV_in_Gm26673,4.0,inhibitory,19.0,female,F5,1,0503_F5_C,0,0,0,0,1,0,3,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0,0,0,1,0
2787445900242100210,20240503,4963.334473,5748.821918,1785.02972,MV_in_Chrna2,4.0,inhibitory,19.0,female,F5,1,0503_F5_C,0,11,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,12,0,0,0,0,0,0,4,0,0,11,0,0,6,1,0,0,0,2,1,0,3,1,0,0,0,1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,7
2787445900261100101,20240503,1077.223389,648.6934931,1974.413024,MV_in_Chrna2,4.0,inhibitory,19.0,female,F5,3,0503_F5_S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2787445900359100123,20240503,3792.460693,7373.252535,2583.247152,MV_in_Gm26673,4.0,inhibitory,19.0,female,F4,1,0503_F4_C,0,7,0,0,1,0,4,0,1,1,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,2,17,0,0,0,0,0,1,0,1,1,0,0,3,15,0,0,1,86,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,5,2,3,0,0,1,0,3,5,0,2,1,1,0,3
2787445900364100093,20240503,977.4334717,8676.917398,2560.484947,MV_in_Gm26673,4.0,inhibitory,19.0,female,F4,1,0503_F4_C,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2787445900395100107,20240503,4975.887695,7197.21015,2805.899484,MV_in_Gm26673,4.0,inhibitory,19.0,female,F4,1,0503_F4_C,0,30,0,0,0,0,10,4,0,0,1,0,1,0,10,0,3,0,0,0,0,1,0,0,3,1,0,0,1,0,12,0,3,0,0,3,0,0,10,1,2,0,1,1,1,0,0,1,0,0,38,0,5,0,0,61,1,0,0,0,0,0,1,0,2,0,0,0,28,0,0,0,20,8,0,1,1,0,0,1,1,0,0,0,1,3,4,0,1,0,0,1,2,0,2,0,0,0,1,0,2,4,1,1,0,0,3,0,0,1,0,13,0,6,1,1,0,0,2,2,1,1,0,1,0,2
2787445900463100036,20240503,2248.351074,5462.977946,3298.998109,MV_in_Gm26673,4.0,inhibitory,19.0,female,F4,4,0503_F4_T,0,3,0,0,0,0,4,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,14,1,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,1,0,0,0
2787445900619100144,20240503,461.4796753,7558.08417,4547.884291,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0503_F3_C,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900620100089,20240503,5260.991699,8025.303559,4478.908257,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0503_F3_C,0,34,1,0,0,0,12,1,0,0,11,0,0,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,12,0,1,0,1,4,1,0,11,0,0,1,0,0,3,0,10,2,0,0,32,0,1,4,2,63,0,0,2,0,0,0,2,0,1,0,0,2,17,0,0,0,0,9,1,2,1,0,0,2,0,0,0,2,4,3,0,0,1,1,0,1,1,0,5,0,0,1,0,0,0,4,1,3,0,2,4,0,0,1,0,5,1,9,0,0,0,3,0,4,0,0,0,1,0,6
2787445900620100139,20240503,4155.271973,7883.516712,4534.728531,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0503_F3_C,0,20,0,0,0,0,13,0,0,0,11,0,0,1,1,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,20,0,1,1,0,5,0,0,8,1,0,0,0,0,1,1,1,2,0,0,27,1,1,2,0,42,0,1,1,0,0,5,0,1,0,0,0,1,24,0,0,0,32,8,0,3,0,0,1,0,0,0,1,0,2,1,2,0,0,0,0,2,1,0,0,0,1,0,0,0,1,3,1,0,1,0,1,1,2,0,0,11,1,7,0,0,0,0,3,3,0,3,1,1,0,5
2787445900659100180,20240503,3946.816406,8632.5432,4851.702312,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0503_F3_C,0,6,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,4,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,1,0,0,3,0,0,3,0,1,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,7,1,0,0,0,0,1,0,1,0,0,0,1
2787445900751100108,20240503,5012.766602,3232.992693,5735.815437,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,2,0503_F3_L,0,22,0,0,0,0,13,1,1,1,13,0,1,5,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,2,5,0,3,0,0,5,0,0,10,1,0,0,0,0,1,0,0,0,5,0,63,0,0,3,1,133,1,0,0,0,0,1,0,1,0,0,0,2,37,0,0,0,0,10,1,0,2,0,0,2,1,0,0,1,0,3,1,0,0,1,0,1,1,0,0,0,3,0,2,0,0,0,0,2,1,0,5,0,0,1,0,11,0,5,0,0,0,0,0,9,0,1,1,1,2,5
2787445900752100181,20240503,1154.612549,3410.402664,5770.399025,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,2,0503_F3_L,0,18,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,1,0,2,0,0,0,0,0,0,0,1,0,1
2787445900756100053,20240503,1745.543701,4466.884494,5550.084389,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,2,0503_F3_L,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2787445900789100079,20240503,4787.835938,3425.524928,5870.272078,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,2,0503_F3_L,0,21,1,0,0,0,14,0,0,1,3,1,1,0,0,0,2,0,0,0,1,3,0,1,0,0,0,0,1,0,3,0,2,0,1,7,0,1,12,1,1,0,1,0,0,0,0,1,2,0,28,0,3,1,0,137,1,0,1,0,1,7,0,0,0,0,1,0,17,1,0,0,4,4,0,0,1,1,0,1,2,0,0,2,4,2,0,0,1,2,0,0,0,0,0,0,2,1,2,2,0,0,0,2,0,0,2,0,0,0,1,5,1,2,0,0,1,0,0,5,0,0,0,0,0,1
2787445900859100074,20240503,1870.080566,2186.011461,6417.579311,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,3,0503_F3_S,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900896100036,20240503,681.3597412,2254.99913,6649.11375,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,3,0503_F3_S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2787445900896100130,20240503,3494.269043,2344.97857,6750.415059,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,3,0503_F3_S,0,2,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0
2787445900898100020,20240503,4411.78125,2830.261055,6657.704069,MV_in_Chrna2,4.0,inhibitory,19.0,female,F3,3,0503_F3_S,1,4,0,0,0,0,1,2,0,0,2,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,1,3,0,1,12,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,1,2,0,0,0,7,0,0,0,0,0,7
2787889600129100183,20240503,4871.560059,8108.791429,6772.789876,MV_in_Gm26673,4.0,inhibitory,19.0,male,M5,1,0503_M5_C,0,12,0,0,0,0,4,1,0,3,17,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,4,11,0,0,0,0,4,0,0,8,2,0,0,0,0,2,0,3,0,0,0,18,0,2,1,0,13,0,0,0,0,0,2,0,0,0,1,0,1,23,0,0,0,10,3,2,1,0,0,0,1,0,0,0,2,1,2,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,3,0,0,2,0,1,0,0,0,2,5,0,9,0,0,0,0,5,7,0,1,0,2,0,3
2787889600229100102,20240503,2727.172363,6041.760391,7491.666511,MV_in_Chrna2,4.0,inhibitory,19.0,male,M5,4,0503_M5_T,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2787889600316100202,20240503,3338.651855,10181.98826,8190.707017,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,1,0503_M4_C,0,1,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,2,0,0,0,0,7,0,2,2,0,0,0,1,2,0,0,0,0,0,1
2787889600349100175,20240503,4759.944336,9306.752759,8482.611442,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,1,0503_M4_C,0,11,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,1,2,6,0,0,0,0,2,0,1,2,0,0,0,0,0,1,1,0,0,2,1,7,0,2,1,0,27,0,0,0,1,0,1,1,1,0,0,1,1,20,0,1,0,2,6,0,1,0,0,1,0,0,0,2,0,1,2,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,2,1,0,0,0,3,0,0,1,2,4,0,3,1,0,0,1,3,3,0,0,2,1,0,1
2787889600353100095,20240503,2229.525391,10362.9611,8409.491845,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,1,0503_M4_C,2,3,0,0,0,0,2,2,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,6,1,0,0,1,0,2,1,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,0,0,0,1
2787889600362100097,20240503,4403.060059,3013.249187,8636.81235,MV_in_Chrna2,4.0,inhibitory,19.0,male,M5,3,0503_M5_S,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
2787889600387100019,20240503,1022.954407,9914.34621,8543.49567,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,1,0503_M4_C,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2787889600396100108,20240503,5832.638672,2401.26605,8940.395445,MV_in_Gm26673,4.0,inhibitory,19.0,male,M5,3,0503_M5_S,0,8,1,0,0,0,6,2,1,1,6,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,7,0,1,0,0,3,0,0,2,0,0,0,1,0,1,0,0,0,3,0,13,0,0,0,0,21,0,0,0,0,1,3,0,0,0,0,2,1,19,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,11,2,3,0,0,1,0,0,2,1,0,0,0,0,5
2787889600480100065,20240503,678.543457,5812.968519,9435.215612,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2787889600481100084,20240503,4801.125,6065.911181,9463.882398,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,2,0503_M4_L,0,2,0,0,0,1,1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,9,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,6,0,0,1,0,0,0,0,7,0,0,0,2,0,0
2787889600546100314,20240503,711.9054565,4117.63315,10196.48984,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,3,0503_M4_S,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
2787889600617100084,20240503,1866.33313,3709.52809,10578.22989,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,3,0503_M4_S,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2795103300113100076,20240610,2687.457031,2480.504455,841.939501,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,1,0610_M4_C,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2795103300119100071,20240610,969.7921143,4206.608509,787.3269235,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,4,0610_M4_T,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2795103300129100178,20240610,5127.001953,7110.490875,926.4943226,MV_in_Gm26673,4.0,inhibitory,19.0,male,M4,2,0610_M4_L,0,2,0,0,0,0,2,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2795103300346200057,20240610,2031.30542,9024.284856,2512.896493,MV_in_Chrna2,4.0,inhibitory,19.0,male,M5,3,0610_M5_S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2795584800101100205,20240610,3345.69458,8343.662027,4512.187764,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,3,0610_F3_S,0,2,0,0,0,0,2,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,31,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
