Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Cck,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Grik1,Nrgn,Chrna6,Spr,Prox1,Cyp27a1,Sst,Pcdhgb2,Dpy19l1,Nmu,Hcrtr1,Pcdha1,Agtr1b,Sstr2,Adra1b,Dlk1,Pax2,Crhr1,Drd1,Calcb,Ctss,Pcdha9,Htr1d,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Esrrg,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sema4d,Ghsr,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2707737900062100244,20240415,3281.335693,11120.94914,9152.826124,MV_in_Gabra1,4.0,inhibitory,16.0,female,F1,2,0415_F1_L,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2707737900087100048,20240415,2564.945801,10918.64006,9485.068316,MV_in_Gabra1,4.0,inhibitory,16.0,female,F1,2,0415_F1_L,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,1,6,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2707737900087100090,20240415,1389.194824,10913.12888,9523.797013,MV_in_Gabra1,4.0,inhibitory,16.0,female,F1,2,0415_F1_L,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,11,0,0,2,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,2,0,0,0,0,0,2,1,1
2726543700098100127,20240422,3323.865234,923.6984497,4540.621258,MV_in_Gabra1,4.0,inhibitory,16.0,male,M3,1,0422_M3_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2726543700402100134,20240422,2747.581055,5502.574788,7099.503626,MV_in_Gabra1,4.0,inhibitory,16.0,male,M3,2,0422_M3_L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2726544200048100247,20240422,1807.314087,6387.467799,1290.147537,MV_in_Gabra1,4.0,inhibitory,16.0,male,M1,1,0422_M1_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2726544600431100105,20240422,3100.508057,4255.09218,10986.42091,MV_in_Gabra1,4.0,inhibitory,16.0,female,F1,2,0422_F1_L,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726544600456100095,20240422,2689.235596,3922.693276,11303.84712,MV_in_Gabra1,4.0,inhibitory,16.0,female,F1,2,0422_F1_L,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726562700256100271,20240422,4224.561035,9894.60338,11362.03108,MV_in_Gabra1,4.0,inhibitory,16.0,female,F2,2,0422_F2_L,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900088100032,20240503,740.0078735,4037.889169,481.2079332,MV_in_Gabra1,4.0,inhibitory,16.0,female,F5,4,0503_F5_T,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900170100133,20240503,1813.332275,6178.067855,1174.089877,MV_in_Gabra1,4.0,inhibitory,16.0,female,F5,1,0503_F5_C,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900285100237,20240503,951.9020996,7437.437336,2063.784812,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,1,0,0,0,0,1
2787445900289100143,20240503,3672.27002,8442.202428,1983.307093,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,13,0,9,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,2,0,1,2,0,0,7,0,9,0,0,0,0,2,0,0,0,1,4,0,0,1,0,2,0,0,0,0,2,2,1,0,0,0,2,18,0,0,0,3,1,0,0,1,0,0,1,4,2,9,0,0,0,0,1,3,0,1,9,2,2,1,1,0,1,0,0,1,0,0,1,1,0,4,0,0,0,2,10,0,3,1,0,1,0,0,0,7,0,1,1,0,0,0,3
2787445900289100205,20240503,4785.262207,8455.337043,2050.166056,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,9,1,6,0,1,1,2,3,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,6,1,1,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,25,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,7,1,0,0,0,5,1,5,3,0,0,0,0,0,2,0,1,2,0,0,0,3
2787445900323100099,20240503,1094.017822,7649.059127,2228.064832,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,4,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2787445900324100156,20240503,1369.666016,7895.929665,2278.133177,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2787445900325100069,20240503,3878.338623,8172.664196,2195.498998,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,4,0,8,2,1,0,0,2,0,0,0,1,0,0,2,0,4,0,3,0,0,1,0,0,0,1,2,0,1,0,0,0,1,5,0,5,0,1,3,1,0,0,0,0,1,5,0,1,1,0,28,0,1,0,0,1,0,3,2,2,0,0,12,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,1,2,0,0,0,0,0,1,1,50,0,1,0,0,2,0,0,0,1,4,1,3,3,2,0,0,1,1,0,0,0,0,0,0,0,6
2787445900325100182,20240503,3831.906006,8356.077138,2312.70275,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,5,0,5,1,1,0,1,6,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,3,2,1,1,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,3,1,1,1,0,8,2,0,0,0,1,0,1,0,0,0,1,10,0,1,4,3,0,1,0,2,0,0,1,0,0,8,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,1,2,0,3,2,0,0,0,0,2,7,0,1,0,0,0,0,0
2787445900326100198,20240503,3262.436035,8362.508056,2363.848359,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,6,0,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,19,2,0,12,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,7,3,2,0,0,0,1,0,0,2,3,0,1,0,1,4,1,0,1,1,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2787445900360100123,20240503,2317.64624,7749.415072,2574.504354,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,1,0,5,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,12,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2787445900363100046,20240503,941.6408081,8609.330566,2468.643524,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
2787445900363100091,20240503,2594.88623,8360.782718,2549.661567,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,1,0503_F4_C,0,8,0,15,0,1,0,1,3,0,1,2,0,0,0,2,0,1,0,5,1,3,0,1,2,0,1,3,3,0,0,0,0,0,9,0,4,0,3,0,0,0,0,3,1,0,15,4,0,0,0,47,0,0,0,1,0,1,0,0,0,0,0,19,0,1,0,3,1,1,0,0,0,0,0,0,0,13,0,0,0,1,1,2,4,0,5,2,0,0,0,0,0,1,0,0,2,0,3,0,1,3,0,2,2,0,4,1,4,1,0,2,0,1,5,0,0,0,1,0,1,0,1
2787445900426100045,20240503,1912.516235,5290.638696,3017.351949,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,4,0503_F4_T,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,20,0,3,1,0,0,1,2,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1
2787445900426100129,20240503,3327.818359,5429.475472,3129.365118,MV_in_Gabra1,4.0,inhibitory,16.0,female,F4,4,0503_F4_T,0,7,0,2,0,6,0,0,4,0,0,4,0,0,0,6,0,0,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,9,0,3,0,0,0,1,1,0,10,1,0,39,0,0,0,1,21,0,0,0,3,0,0,1,0,0,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,8,0,0,0,0,0,1,0,1,1,1,0,2,0,0,4,1,0,2,0,0,0,4,1,0,0,0,0,1,0,0,2,0,0,0,0,1
2787445900550100228,20240503,1244.232422,8925.59086,4003.491203,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,1,0503_F3_C,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900583100189,20240503,2921.010986,7901.480058,4321.304225,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,1,0503_F3_C,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,5,1,1,0,0,10,1,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2787445900619100155,20240503,3025.423096,7569.428793,4574.588005,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,1,0503_F3_C,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0
2787445900620100253,20240503,2498.717529,7956.110228,4669.067249,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,1,0503_F3_C,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,0,4,0,1,0,0,8,0,4,0,0,0,0,1,0,0,0,0,8,0,0,3,2,1,1,0,0,1,0,0,0,0,7,0,0,0,1,0,1,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2787445900621100304,20240503,3347.417236,8174.782384,4633.406155,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,1,0503_F3_C,0,3,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,4,0,0,0,0,3,1,1,1,0,0,0,1,0,0,1,0,10,2,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,0,6,1,0,0,1,1,0,0,0,1,1,0,5,0,0,1,0,0,2,0,0,0,2,0,1,0,2
2787445900716100170,20240503,2343.842773,3791.404399,5419.190595,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,2,0503_F3_L,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2787445900753100213,20240503,3171.271484,3682.34387,5763.803022,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,2,0503_F3_L,0,0,0,1,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
2787445900762100106,20240503,1860.103394,6119.778268,5612.527731,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,4,0503_F3_T,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900859100117,20240503,2496.006348,2302.933147,6457.121864,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,3,0503_F3_S,0,1,0,4,0,0,0,0,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2787445900895100076,20240503,2630.11792,2038.169151,6724.201044,MV_in_Gabra1,4.0,inhibitory,16.0,female,F3,3,0503_F3_S,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,14,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2787889600059100062,20240503,433.6712952,8641.700934,6095.396812,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,1,0503_M5_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600092100060,20240503,2339.149414,7902.664304,6354.063271,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,1,0503_M5_C,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2
2787889600094100035,20240503,3432.419434,8428.645638,6315.918073,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,1,0503_M5_C,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,3,0,0,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,1,0,1
2787889600230100054,20240503,2789.788574,6151.06244,7456.090885,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0503_M5_T,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,2
2787889600230100128,20240503,2132.689453,6380.868746,7517.136507,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0503_M5_T,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,2,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
2787889600231100297,20240503,3605.877441,6454.974704,7653.112313,MV_in_Gabra1,4.0,inhibitory,16.0,male,M5,4,0503_M5_T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787889600312100274,20240503,2272.196045,9174.114008,8255.606453,MV_in_Gabra1,4.0,inhibitory,16.0,male,M4,1,0503_M4_C,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
