Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Trhr2,Grik1,Nrgn,Spr,Prox1,Sst,Pcdhgb2,Dpy19l1,Nmu,Pax6,Hcrtr1,Sstr2,Shox2,Adra1b,Dlk1,Pax2,Crhr1,Drd1,Ctss,Pcdha9,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Rorb,Pnmt,Esrrg,Sema6c,Pcdha7,Pvalb,Sim1,Sema4d,Htr2a,Pcdhgb5,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Foxp2,Pitx2,Pcdhga9,Pcdhb3,Col23a1,Gabra1,Gabrq,Adamts2,Hrh2,P2rx6,Sema5b,Pcdha11,Pdyn,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Adcyap1,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2726542200063100202,20240422,4996.588379,9804.309641,5681.757254,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M1,2,0422_M1_L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726543700467100137,20240422,2279.814697,5725.309657,7648.408699,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M3,2,0422_M3_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
2726544600383100057,20240422,2363.516846,5452.944449,10411.13798,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F1,3,0422_F1_S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726544600410100154,20240422,4082.132324,5572.557899,10796.25424,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F1,3,0422_F1_S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726562700215100205,20240422,3021.138184,10095.7557,10757.62516,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,2,0422_F2_L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2726562700233100049,20240422,2525.977295,9327.364004,10979.01938,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,2,0422_F2_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2726562700257100043,20240422,2729.350342,10023.585,11153.39239,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,2,0422_F2_L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726562800039100112,20240422,3074.71875,4620.969735,2543.971478,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M2,1,0422_M2_C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0
2726562800242100144,20240422,2116.873535,8112.901276,5316.765111,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M2,2,0422_M2_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900051100210,20240503,3247.957031,3871.695128,423.8524736,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,4,0503_F5_T,2,0,0,0,0,11,0,1,0,1,4,0,1,0,0,0,1,0,7,1,2,0,0,0,0,0,0,78,1,0,0,0,0,12,0,7,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,1,0,0,0,0,2,6,1,1,0,0,0,2,0,8,0,0,0,3,4,0,6,1,0,0,0,1,4,0,0,0,0,0,0,1
2787445900094100023,20240503,2200.916504,5781.01838,560.8031563,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,1,0503_F5_C,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
2787445900098100147,20240503,2188.73877,6919.156062,619.6906595,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,1,0503_F5_C,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2787445900126100121,20240503,2683.059082,4236.23072,964.1931371,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,4,0503_F5_T,1,0,0,0,0,7,1,0,1,2,1,0,0,0,6,0,0,0,45,0,0,0,0,0,0,0,0,2,1,1,1,0,0,5,1,2,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,5,0,0,0,0,10,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,1,0,0,0,3,0,6,0,0,0,0,0,19,0,0,0,0,0,0,1
2787445900156100017,20240503,2021.937012,2426.368878,1281.058901,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,2,0503_F5_L,0,0,4,0,0,13,1,1,0,0,13,0,0,0,3,0,2,0,0,3,5,0,0,0,6,0,0,1,0,0,0,0,0,3,0,15,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,12,0,0,13,2,3,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,2,0,0,1,0,2,8,0,3,0,1,3,0,0,1,1,0,3,1,0,0,4,9,0,8,0,5,0,0,0,10,0,0,0,10,0,0,2
2787445900168100024,20240503,751.7428589,5720.097683,1022.38228,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,1,0503_F5_C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
2787445900225100102,20240503,2433.486816,976.250766,1663.18199,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,3,0503_F5_S,1,1,5,1,0,8,0,0,0,1,6,0,1,1,1,0,2,1,2,0,0,1,0,0,2,1,1,0,3,0,0,0,0,3,2,3,0,1,1,0,0,0,9,3,0,1,0,1,4,0,0,1,0,0,0,0,0,0,1,8,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,5,2,0,0,0,1,0,0,1,1,2,1,1,0,1,1,0,0,0,0,0,3,5,0,6,0,1,0,2,2,0,0,1,0,0,0,0,0
2787445900228100112,20240503,2768.649658,1776.546263,1814.980447,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,2,0503_F5_L,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
2787445900232100026,20240503,4493.296387,2854.827422,1601.360406,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,2,0503_F5_L,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787445900262100065,20240503,1933.223145,936.5584415,1926.907106,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F5,3,0503_F5_S,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900285100287,20240503,1972.192017,7407.589969,2123.228103,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,3,0,0,0,0,2,1,3,0,0,0,0,2,1,0,0,1,0,0,0,1
2787445900285100291,20240503,2963.140625,7353.060782,2129.275084,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,1,2,0,0,0,6,0,3,0,0,8,1,0,0,0,0,1,2,6,1,2,0,0,0,5,0,0,4,1,0,0,2,0,8,1,3,0,0,2,0,0,0,60,0,0,1,1,0,1,1,2,1,2,1,1,1,1,0,0,18,2,1,0,7,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,1,3,0,1,2,49,3,0,0,0,3,0,0,1,0,5,9,9,0,0,0,0,1,6,0,2,0,0,0,0,3
2787445900289100027,20240503,2358.377441,8412.947415,1869.264087,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,3,1,1,0,0,7,0,2,0,0,5,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,1
2787445900290100087,20240503,1832.061768,8810.034451,1930.707251,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,3,1,0,1,0,8,0,1,1,0,3,0,0,2,0,0,2,0,4,0,1,0,0,0,7,0,1,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,21,0,0,0,9,1,0,0,0,1,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,4,3,0,0,3,0,0,0,0,5,6,3,0,1,0,0,0,6,1,0,0,0,0,0,2
2787445900323100159,20240503,3935.240967,7544.207574,2303.191998,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,7,2,4,0,0,7,0,1,1,0,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,2,5,0,3,0,0,0,9,0,8,0,2,1,0,2,1,2,1,0,4,1,0,3,0,0,0,0,1,5,5,1,0,0,18,1,0,2,2,6,1,0,0,1,0,1,0,0,0,0,20,0,2,1,0,4,1,0,0,0,1,0,1,0,0,0,1,1,0,1,4,4,0,0,0,1,3,1,0,0,1,2,1,5,1,0,0,0,3,10,0,0,0,0,0,1,1
2787445900324100073,20240503,1712.199585,7902.599496,2207.371611,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,2,0,1,0,0,2,0,2,0,0,3,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,3,0,0,0,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900325100206,20240503,3312.588623,8331.129928,2338.926794,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0503_F4_C,7,0,0,1,0,10,0,0,0,1,8,0,0,1,0,0,1,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,1,2,7,1,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,1,0,5,0,0,0,0,15,3,0,0,27,3,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,2,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0
2787445900389100219,20240503,3535.367188,5379.572433,2960.993526,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,4,0503_F4_T,6,3,1,2,0,7,0,2,0,0,7,0,0,0,1,0,1,0,1,0,7,0,0,0,1,0,1,0,1,0,0,0,0,6,0,5,0,2,0,0,0,0,17,2,0,5,0,0,0,0,1,0,3,0,0,0,0,0,0,9,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2,1,0,1,0,3,5,1,0,0,0,0,1,0,1,2,1,0,1,0,0,1,0,1,0,0,6,0,5,0,0,0,1,3,0,0,2,0,0,0,0,1
2787445900762100013,20240503,2016.19873,6254.57263,5505.828627,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2787445900762100101,20240503,2423.60376,6154.495005,5609.629656,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,4,0503_F3_T,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2787445900861100026,20240503,964.0496216,2760.866681,6378.837698,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,3,0503_F3_S,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
2787445900861100049,20240503,1338.556763,2794.385164,6420.347864,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,3,0503_F3_S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
2787889600023100290,20240503,465.272522,8732.160166,5960.087663,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M5,1,0503_M5_C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600094100023,20240503,7003.730957,8587.47882,6306.909846,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M5,1,0503_M5_C,2,0,0,1,1,4,0,1,0,0,7,0,0,0,3,4,0,1,13,0,6,0,1,0,0,0,0,23,2,0,0,1,0,4,2,4,0,0,0,0,1,0,7,0,0,2,1,0,10,0,2,0,0,0,0,0,0,0,0,20,0,0,0,20,2,0,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,1,4,0,0,0,1,1,0,1
2787889600280100317,20240503,3671.572266,10307.50913,7971.559419,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,1,0503_M4_C,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,10,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0
2787889600316100224,20240503,2165.923828,10099.68646,8210.294149,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,1,0503_M4_C,0,0,1,0,0,5,0,0,0,0,3,0,1,0,0,0,0,0,8,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,7,1,0,0,4,1,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,2,0,0,1,0,0,0,1
2787889600378100136,20240503,5302.679199,7484.917396,8799.213791,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,4,0503_M4_T,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,1,0,0,0,0,16,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,1,0,1
2787889600409100157,20240503,4044.166748,6015.238846,8946.267404,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,2,0503_M4_L,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
2787889600409100225,20240503,2844.035889,5954.907969,9027.073728,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,2,0503_M4_L,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,6,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0
2787889600412100156,20240503,1672.610962,6824.75276,8968.608948,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,4,0503_M4_T,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600444100216,20240503,2195.294922,5584.80221,9288.506413,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,2,0503_M4_L,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,26,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,7,0,0,1,0,2,1
2787889600451200007,20240503,3794.937256,7535.860108,9108.667754,DM_ex_Zfhx3,2.0,excitatory,11.0,male,M4,4,0503_M4_T,0,0,0,0,2,1,0,0,0,0,4,0,0,0,1,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,2,7,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0
