Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Adcyap1r1,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Grik1,Nrgn,Spr,Prox1,Sst,Pcdhgb2,Dpy19l1,Pax6,Sstr2,Dlk1,Pax2,Crhr1,Ctss,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Penk,Rorb,Esrrg,Sema6c,Pcdha7,Pvalb,Sema4d,Pcdhgb5,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,P2rx7,Adra2a,Pcdhga8,Pcdhga9,Col23a1,Gabra1,Gabrq,Adamts2,Sema5b,Pcdha11,Pdyn,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Tnr,Pts,Pcdhga6,Sstr3,Grid1,Grik5,Plxnb1,Calb1,Npas4,Fosb,Grik3,Zfhx3,Chrm4,Pkd2l1,Chrna7
2787445900682100044,20240503,3185.781006,4492.189764,4980.617257,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,2,0503_F3_L,0,0,0,0,0,0,0,1,1,2,0,0,4,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0
2787445900724100037,20240503,875.4956055,5884.754806,5262.059708,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2787445900725100117,20240503,2632.389404,6249.749441,5378.08108,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,4,0503_F3_T,0,0,0,2,0,0,1,2,2,1,0,0,1,1,0,1,3,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
2787445900805100011,20240503,2938.138428,7950.548752,5795.301983,DH_ex_Gpr83,1.0,excitatory,2.0,male,M5,1,0503_M5_C,0,2,0,6,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,7,1,2,0,0,0,2,11,1,0,1,0,1,1,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,2,5,0,0,0,0,1,4,1,0,0
2787889600245100078,20240503,2598.945557,10515.02508,7675.687405,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,1,0503_M4_C,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,3,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2787889600277100258,20240503,290.9495239,9456.877119,7957.08417,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,1,0503_M4_C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600279100077,20240503,1813.769653,9978.883457,7773.311546,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,1,0503_M4_C,1,0,0,1,1,0,0,1,1,8,0,0,3,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0
2787889600326100080,20240503,2489.040527,2904.785457,8321.986056,DH_in_Pdyn,1.0,inhibitory,2.0,male,M5,3,0503_M5_S,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2787889600373100063,20240503,2049.549561,5977.765378,8773.976252,DH_ex_Grpr,1.0,excitatory,2.0,male,M4,2,0503_M4_L,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2787889600405100336,20240503,2197.734619,4714.880886,9068.138731,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2787889600409100019,20240503,2384.397217,6034.31274,8821.546792,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,2,0503_M4_L,0,0,0,2,1,0,0,0,5,5,0,0,2,0,0,0,14,0,0,2,0,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
2787889600412100122,20240503,2326.318359,6702.519267,8937.572332,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,4,0503_M4_T,0,0,0,2,2,0,0,0,5,2,1,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,2,0,0,0,1
2795103300063100206,20240610,2834.614746,8094.301812,448.4052845,DH_ex_Gpr83,1.0,excitatory,2.0,male,M4,3,0610_M4_S,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2795103300131100053,20240610,690.7949219,7730.9786,832.4852063,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,3,0610_M4_S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2795103300154100205,20240610,3282.945313,4308.497558,1240.52271,DH_ex_Gpr83,1.0,excitatory,2.0,male,M4,4,0610_M4_T,0,0,0,0,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795103300157100127,20240610,2274.96167,5019.171684,1192.206507,DH_ex_Gpr83,1.0,excitatory,2.0,male,M4,4,0610_M4_T,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300233100258,20240610,2572.310791,6782.230995,1776.184392,DH_ex_Grpr,1.0,excitatory,2.0,male,M4,2,0610_M4_L,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300233100283,20240610,2435.608154,6714.829097,1791.808937,DH_ex_Grpr,1.0,excitatory,2.0,male,M4,2,0610_M4_L,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,2,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
2795103300400100111,20240610,3279.039063,4534.806686,3052.179798,DH_ex_Grpr,1.0,excitatory,2.0,male,M5,4,0610_M5_T,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0
2795584800086100119,20240610,2681.044189,4122.834671,4466.99031,DH_ex_Gpr83,1.0,excitatory,2.0,female,F3,4,0610_F3_T,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2795584800124200179,20240610,1488.364746,4656.630096,4842.021037,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,4,0610_F3_T,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2795584800160100211,20240610,2958.851318,4754.69908,5055.276009,DH_ex_Gpr83,1.0,excitatory,2.0,female,F3,4,0610_F3_T,0,0,0,0,1,0,0,0,1,2,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2795584800161100119,20240610,3319.239502,4949.24481,5008.590805,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,4,0610_F3_T,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800161100197,20240610,1801.670044,4963.958158,5071.133261,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,4,0610_F3_T,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800189100126,20240610,5461.442871,2576.864653,5309.373969,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0610_F3_C,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,5,0,0,0,1,5,0,0,0,0,0,0,0,8,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2795584800225100220,20240610,4594.313477,2779.694782,5596.156351,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,1,0610_F3_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,1
2795584800434100172,20240610,1057.546021,792.5838559,7309.420868,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0610_F4_C,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2795584800434200032,20240610,1448.646118,782.4662435,7153.131151,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0610_F4_C,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2795584800447100260,20240610,1072.906738,4426.150632,7367.74306,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,4,0610_F4_T,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800454100186,20240610,1331.773804,6165.120575,7351.687386,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,2,0610_F4_L,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2795584800454100219,20240610,2670.624023,6190.490849,7369.880643,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,2,0610_F4_L,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0
2795584800454100256,20240610,1212.769287,6253.299958,7393.705832,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,2,0610_F4_L,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795584800462100162,20240610,2343.998291,8435.176033,7398.279902,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,3,0610_F4_S,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2795584800472100061,20240610,3853.592285,1221.798434,7427.03873,DH_ex_Grpr,1.0,excitatory,2.0,female,F4,1,0610_F4_C,0,0,0,1,3,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2795584800713100062,20240610,1910.331543,8301.750695,9220.95699,DH_ex_Gpr83,1.0,excitatory,2.0,female,F5,3,0610_F5_S,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2795584800749100119,20240610,2857.589111,8227.868585,9313.410285,DH_ex_Gpr83,1.0,excitatory,2.0,female,F5,3,0610_F5_S,0,1,1,1,0,0,0,0,1,4,0,0,18,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2
2795903600186100133,20240613,605.9912109,1276.201875,5894.252306,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,3,0613_M4_S,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2795903600301100349,20240613,2431.424561,4343.489793,7120.002923,DH_ex_Grpr,1.0,excitatory,2.0,male,M5,4,0613_M5_T,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2795903600322100049,20240613,2149.731201,2867.568796,7156.437634,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,2,0613_M4_L,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795903600328100169,20240613,3499.938477,4629.652613,7329.34033,DH_ex_Grpr,1.0,excitatory,2.0,male,M5,4,0613_M5_T,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2795903600349100059,20240613,1915.046021,3037.123763,7475.173028,DH_in_Pdyn,1.0,inhibitory,2.0,male,M4,2,0613_M4_L,0,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2795903600544200060,20240613,2277.724609,6762.491919,9441.854262,DH_ex_Grpr,1.0,excitatory,2.0,male,M5,1,0613_M5_C,1,0,0,6,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0
2795903600670100081,20240613,1482.43396,5718.070398,10833.84526,DH_ex_Grpr,1.0,excitatory,2.0,male,M4,1,0613_M4_C,0,0,0,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2796212800048100035,20240613,493.6178284,7069.327726,427.5402366,DH_ex_Gpr83,1.0,excitatory,2.0,female,F5,3,0613_F5_S,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2796212800080100018,20240613,2448.80542,7174.787481,462.2948406,DH_in_Pdyn,1.0,inhibitory,2.0,female,F5,3,0613_F5_S,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2796212800365100233,20240613,2774.952881,6330.605248,3214.007472,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,2,0613_F4_L,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2796212800398100084,20240613,3033.893555,6761.349084,3347.969076,DH_ex_Gpr83,1.0,excitatory,2.0,female,F4,2,0613_F4_L,0,0,1,2,2,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
2796212800399100132,20240613,1683.255127,6877.473938,3508.753115,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,2,0613_F4_L,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212800424200052,20240613,2554.430664,4963.868478,3803.244663,DH_in_Pdyn,1.0,inhibitory,2.0,female,F3,2,0613_F3_L,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212800441100176,20240613,2765.937988,9759.784185,3731.991294,DH_ex_Grpr,1.0,excitatory,2.0,female,F5,4,0613_F5_T,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0
2796212800529100110,20240613,555.3602905,7390.153551,4512.621296,DH_in_Pdyn,1.0,inhibitory,2.0,female,F4,4,0613_F4_T,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796212800554100029,20240613,1560.227051,5573.678985,4661.844308,DH_ex_Grpr,1.0,excitatory,2.0,female,F3,2,0613_F3_L,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2796212800684100092,20240613,1732.046143,5937.690929,6030.701394,DH_ex_Gpr83,1.0,excitatory,2.0,female,F3,4,0613_F3_T,0,0,0,0,0,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
