Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Mc2r,Pomc,Htr4,Trhr2,Grik1,Nrgn,Chrna6,Spr,Npb,Prox1,Pthlh,Cyp27a1,Sst,Mc5r,Pcdhgb2,Dpy19l1,Nmu,Pax6,Hcrtr1,Apela,Pcdha1,Agtr1b,Sstr2,Adra1b,Ghrl,Htr3b,Adora2b,Dlk1,Pax2,Crhr1,Drd1,Tfap2b,Calcb,Ctss,Pcdha9,Htr1d,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Chrne,Rorb,Fev,Esrrg,Aif1,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sim1,Sema4d,Ghsr,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Chrna2,Pcdhb18,Farp2,Rnf220,Pcdhga12,Dbh,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Foxp2,Npy4r,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Hrh2,P2rx6,Sema5b,Pcdha11,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Pcdhb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Cfap43,Grid1,Tac4,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2707604700060100211,20240415,2034.234619,5295.630564,5929.70545,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,2,0415_M2_L,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,0,0,0,6,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,0,1,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,1,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1
2707604700067100018,20240415,2035.979004,7400.121752,5740.652382,MV_in_Esrrb,4.0,inhibitory,14.0,male,M3,3,0415_M3_S,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707604700067100218,20240415,1460.877686,7276.462345,5948.681887,MV_ex_Syt2,4.0,excitatory,14.0,male,M3,3,0415_M3_S,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707604700069100073,20240415,2855.532471,7901.570603,5795.541004,MV_ex_Syt2,4.0,excitatory,14.0,male,M3,3,0415_M3_S,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0
2707604700069100159,20240415,1286.129639,7864.500607,5895.677958,MV_ex_Syt2,4.0,excitatory,14.0,male,M3,3,0415_M3_S,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2707604700069100204,20240415,1171.70874,7865.381475,5947.246865,MV_ex_Syt2,4.0,excitatory,14.0,male,M3,3,0415_M3_S,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2707604700082100018,20240415,2693.445557,4849.8038,5999.413915,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,2,0415_M2_L,0,3,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2707604700082100034,20240415,3742.482422,4881.60747,6028.166686,MV_ex_Syt2,4.0,excitatory,14.0,male,M2,2,0415_M2_L,4,11,1,0,0,0,6,0,0,0,1,9,2,0,1,0,1,0,1,2,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,8,1,2,0,0,3,1,0,0,0,1,0,13,0,1,2,0,0,61,0,1,1,0,1,0,0,4,1,0,0,0,0,21,1,0,2,24,7,0,2,0,1,0,0,0,0,1,0,1,15,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,0,0,1,1,0,4,1,11,0,0,0,0,0,3,1,0,0,0,0,1,0,3
2707604700083100185,20240415,4240.59668,5061.845756,6150.620069,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,2,0415_M2_L,2,9,0,0,0,0,7,0,0,0,0,4,0,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,2,1,0,0,0,22,0,1,0,0,0,36,0,1,0,0,1,0,0,0,0,0,0,1,1,7,0,0,1,23,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,5,0,9,0,0,3,0,0,3,6,0,0,1,0,0,0,1
2707604700083100295,20240415,468.4045105,5157.610941,6264.987879,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,2,0415_M2_L,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2707604700092100156,20240415,2739.004395,7665.187115,6141.747327,MV_ex_Syt2,4.0,excitatory,14.0,male,M3,3,0415_M3_S,0,1,2,1,0,0,3,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,3,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0
2707604700317100101,20240415,4379.53418,3443.165726,8932.362879,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,1,0415_M2_C,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,18,2,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,1,1,0,0,1,0,0,3,0,0,2,0,0,1,0,0,7,0,3,1,0,0,0,0,1,4,0,0,0,0,1,0,0
2707604700388100091,20240415,2322.85083,2996.320955,9735.289412,MV_ex_Syt2,4.0,excitatory,14.0,male,M2,1,0415_M2_C,0,2,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0
2707604800013100108,20240415,2092.58374,3877.165775,3147.767053,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,3,0415_M1_S,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2707604800034100286,20240415,1441.705811,3749.831857,3485.72332,MV_in_Esrrb,4.0,inhibitory,14.0,male,M1,3,0415_M1_S,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707604800082100212,20240415,2106.690186,5416.98925,3993.123744,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,2,0415_M1_L,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2707604800101100085,20240415,1546.175781,4911.584133,4275.282647,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,2,0415_M1_L,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2707604800102100123,20240415,2868.258789,5213.084419,4162.572425,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,2,0415_M1_L,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,8,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2707604800403100039,20240415,4448.790039,1291.811,8293.1971,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,1,0415_M1_C,0,3,0,0,0,1,3,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,5,0,0,4,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,7,0,0,0,0,0,4,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,2
2707604800403100177,20240415,1268.673584,1205.160684,8429.300733,MV_ex_Syt2,4.0,excitatory,14.0,male,M1,1,0415_M1_C,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2707737900060200159,20240415,1674.062622,10649.17314,9172.925958,MV_ex_Syt2,4.0,excitatory,14.0,female,F1,2,0415_F1_L,0,4,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,1,0,0,0,0,4,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2707737900087100211,20240415,2079.518066,10822.81429,9668.676557,MV_ex_Syt2,4.0,excitatory,14.0,female,F1,2,0415_F1_L,0,10,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,2,0,0,0,0,0,0,0
2707737900144100205,20240415,2015.255371,8751.516411,10971.7808,MV_in_Esrrb,4.0,inhibitory,14.0,female,F1,4,0415_F1_T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726543700130100054,20240422,2858.399902,1053.53808,4698.845495,MV_in_Esrrb,4.0,inhibitory,14.0,male,M3,1,0422_M3_C,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2726544600030100115,20240422,3860.718018,1151.63927,6820.443813,MV_ex_Syt2,4.0,excitatory,14.0,female,F1,1,0422_F1_C,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2726544600431100063,20240422,2471.128662,4368.570925,10948.8194,MV_ex_Syt2,4.0,excitatory,14.0,female,F1,2,0422_F1_L,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2726562700099100197,20240422,3675.95459,12868.35233,9120.038019,MV_in_Esrrb,4.0,inhibitory,14.0,female,F2,1,0422_F2_C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726562700238100128,20240422,160.6100006,10634.77024,11096.50839,MV_in_Esrrb,4.0,inhibitory,14.0,female,F2,2,0422_F2_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726562700255100152,20240422,2247.188232,9504.621726,11253.50595,MV_ex_Syt2,4.0,excitatory,14.0,female,F2,2,0422_F2_L,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2726562800059100191,20240422,2665.362549,4879.298904,2830.519737,MV_in_Esrrb,4.0,inhibitory,14.0,male,M2,1,0422_M2_C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787445900088100119,20240503,2929.401367,3972.700692,610.0189697,MV_in_Esrrb,4.0,inhibitory,14.0,female,F5,4,0503_F5_T,1,7,0,0,0,0,5,0,1,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,5,0,0,0,0,23,0,1,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,1,0,1,5,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,1,0,3,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1
2787445900162100160,20240503,2284.195068,4142.07417,1224.327858,MV_ex_Syt2,4.0,excitatory,14.0,female,F5,4,0503_F5_T,0,9,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,7,0,1,0,1,0,1,0,0,0,2,0,5,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,23,0,1,0,3,4,0,3,0,0,0,0,0,0,0,0,0,18,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,10,0,7,2,0,0,0,1,7,0,0,5,0,0,1,0,0
2787445900162200068,20240503,4839.669434,3944.288028,1130.502512,MV_ex_Syt2,4.0,excitatory,14.0,female,F5,4,0503_F5_T,0,12,0,0,1,2,8,0,3,0,0,4,0,0,1,0,1,0,0,2,0,3,0,1,8,0,0,3,0,0,2,0,0,1,0,1,0,0,0,2,0,1,0,0,0,2,2,0,10,0,3,1,0,0,0,0,0,0,0,0,1,0,13,2,1,0,0,0,14,0,0,0,0,0,1,0,0,1,1,0,1,0,27,0,0,0,2,4,0,4,2,1,0,0,0,1,0,0,0,2,2,3,1,0,4,0,0,2,0,0,3,0,2,0,1,0,1,0,1,0,6,3,0,0,0,0,10,0,0,0,1,1,9,0,8,1,0,0,1,0,0,13,2,0,0,1,0,1,0
2787445900170100231,20240503,2442.723389,6156.793609,1262.294509,MV_in_Esrrb,4.0,inhibitory,14.0,female,F5,1,0503_F5_C,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2787445900206100149,20240503,3464.123291,6089.149511,1456.642214,MV_ex_Syt2,4.0,excitatory,14.0,female,F5,1,0503_F5_C,0,3,2,0,0,0,6,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,0,1,0,0,1,0,11,0,0,1,109,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,0,5,3,3,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0
