Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Sema3a,Adcyap1r1,Gabrb3,Lhx9,Ntrk3,Pomc,Htr4,Grik1,Nrgn,Spr,Prox1,Pthlh,Cyp27a1,Sst,Pcdhgb2,Dpy19l1,Nmu,Pax6,Agtr1b,Sstr2,Dlk1,Pax2,Crhr1,Drd1,Calcb,Ctss,Pcdha9,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Pth1r,Penk,Pcdhb12,Rorb,Esrrg,Sema6c,Pcdha7,Npffr2,Pvalb,Sema4d,Htr2a,Pcdhgb5,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Rxfp3,Pcdhb18,Rnf220,Pcdhga12,Prkcg,Vgf,Plxna1,C5ar1,Pcdhb19,Notch2,P2rx7,Adra2a,Pitx2,Pcdhga9,Col23a1,Gabra1,Gabrq,Adamts2,Agtr1a,Sema5b,Pcdha11,Pdyn,Fbn2,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Adcyap1,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Gabrg2,Pcdhga10,Tnr,Pts,Pcdhga6,Sstr3,Grid1,Grik5,Plxnb1,Calb1,Fosb,Grik3,Zfhx3,Chat,Chrng,Chrnb3,Pkd2l1,Chrna7
2707604800082100030,20240415,1560.531372,5482.422951,3797.5469,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,male,M1,2,0415_M1_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2707604800083100093,20240415,1524.44519,5537.116859,3982.765108,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,male,M1,2,0415_M1_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2707604800103100030,20240415,1747.860962,5489.415881,4072.239967,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,male,M1,2,0415_M1_L,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0,1,0,0
2707604800143100159,20240415,1703.925781,4976.931226,4770.285942,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,male,M1,2,0415_M1_L,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2707604800283100024,20240415,2681.635742,3027.11367,6635.17549,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,male,M1,4,0415_M1_T,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0
2707604800384100209,20240415,4033.244873,1685.589926,8159.782253,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,male,M1,1,0415_M1_C,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,9,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,5,0,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,1,1
2707604800425100200,20240415,2243.723145,1525.875464,8755.0063,DH_ex_Tac2,1.0,excitatory,8.0,male,M1,1,0415_M1_C,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,19,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2707604800425100207,20240415,1769.098145,1481.785847,8758.076276,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,male,M1,1,0415_M1_C,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2707604800445100061,20240415,1145.547119,1355.235683,8853.143726,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,male,M1,1,0415_M1_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2707604800445100222,20240415,2195.299561,1200.043978,8964.867401,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,male,M1,1,0415_M1_C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707737900007100042,20240415,2360.736084,10434.7962,7797.658445,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F1,3,0415_F1_S,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2707737900007100256,20240415,1739.555664,10205.05899,8039.755903,DH_ex_Tac2,1.0,excitatory,8.0,female,F1,3,0415_F1_S,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2707737900063100045,20240415,3008.618164,11348.11264,8942.66547,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F1,2,0415_F1_L,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2707737900063100081,20240415,2975.385742,11316.37106,8995.008082,DH_ex_Tac2,1.0,excitatory,8.0,female,F1,2,0415_F1_L,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,3,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
2707737900101100147,20240415,775.1384888,11275.55311,9876.786755,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F1,2,0415_F1_L,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2726543700228100181,20240422,2631.534668,1534.43891,5748.719685,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,male,M3,1,0422_M3_C,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
2726544200059100062,20240422,1838.249756,6237.122485,1444.151135,DH_ex_Tac2,1.0,excitatory,8.0,male,M1,1,0422_M1_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2726562700178100238,20240422,1507.353516,11542.8665,10218.22289,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F2,4,0422_F2_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787445900090100042,20240503,1172.968506,4604.716055,472.9938597,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F5,4,0503_F5_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2787445900127100018,20240503,757.1846313,4547.299605,743.3990725,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F5,4,0503_F5_T,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2787445900248100160,20240503,3039.33252,7474.776563,1814.599128,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,1,0,1,2,0,0,5,0,0,0,1,0,0,2,0,11,2,0,7,0,0,0,0,0,0,0,0,2,0,4,1,2,1,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,7,2,5,0,3,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0,0,0,0,1,1,3,2,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,1,0
2787445900252100131,20240503,1436.664063,8462.107857,1708.769712,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,0,0,0,5,0,0,7,0,0,0,2,0,0,0,0,15,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0
2787445900252100162,20240503,540.1634521,8470.745632,1729.749527,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
2787445900253100069,20240503,3098.203369,8681.82864,1654.104753,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,1,0,0,4,0,1,2,0,1,0,1,0,0,1,0,14,1,1,4,1,1,0,1,1,0,0,0,0,0,1,3,2,0,1,2,0,0,1,1,0,1,0,0,0,1,1,0,0,1,2,1,0,0,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0
2787445900253100272,20240503,3636.82251,8906.649084,1797.364845,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,1,1,1,0,4,1,0,2,0,0,1,2,0,0,1,0,9,0,0,2,2,0,0,1,2,0,0,0,0,0,3,1,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,10,0,3,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
2787445900265100150,20240503,1750.464966,1723.418374,1965.470142,DH_ex_Tac2,1.0,excitatory,8.0,female,F5,2,0503_F5_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2787445900265100216,20240503,1439.138306,1727.289302,2028.395571,DH_ex_Tac2,1.0,excitatory,8.0,female,F5,2,0503_F5_L,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
2787445900284100090,20240503,560.37677,7209.61633,1910.535988,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787445900301100029,20240503,983.725647,1390.996888,2156.407238,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F5,3,0503_F5_S,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0
2787445900352100142,20240503,833.8434448,5437.09233,2657.365682,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F4,4,0503_F4_T,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0
2787445900352100148,20240503,1956.576782,5549.204836,2661.274568,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F4,4,0503_F4_T,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2787445900352100173,20240503,1620.127563,5550.208512,2687.472997,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,female,F4,4,0503_F4_T,2,0,4,0,5,0,0,2,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,4,0,5,0,2,0,0,0,0,0,0
2787445900367100123,20240503,3139.107422,9734.164917,2499.688914,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0
2787445900368100029,20240503,1280.656738,9768.062703,2500.645354,DH_ex_Tac2,1.0,excitatory,8.0,female,F4,1,0503_F4_C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2787445900545100198,20240503,2276.601807,7647.540066,3981.090019,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F3,1,0503_F3_C,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,15,0,0,2,0,0,3,1,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,5,2,0,1,0,0,0,0,0,0,0,0
2787445900549100158,20240503,1758.11853,8672.934096,3908.841356,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F3,1,0503_F3_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2787445900550100129,20240503,1181.852051,8964.422054,3927.361202,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F3,1,0503_F3_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
2787445900550100185,20240503,4655.598633,9055.44073,3973.755059,DH_ex_Prkcg/Nts,1.0,excitatory,8.0,female,F3,1,0503_F3_C,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,16,0,3,2,0,0,1,0,0,0,0,0,1,0,8,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,4,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,1,0,0,0,0,16,0,0,0,0,0,0,4,4,0,1,0,0,1,0,0,0,0,0
2787445900686100148,20240503,3279.70459,5789.215892,5133.511584,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,9,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0
2787445900686100149,20240503,814.019104,5762.423273,5130.441939,DH_ex_Nmu/Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2787445900686100178,20240503,1012.19342,5780.312728,5152.198891,DH_ex_Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2787445900686100244,20240503,3673.051758,5790.434466,5205.403092,DH_ex_Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,0,0,1,2,0,0,0,2,1,0,1,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,5,0,1,0,0,1,1,0,0,0,0,0
2787445900724100069,20240503,1621.317383,5914.043685,5303.203295,DH_ex_Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2787445900726100200,20240503,3313.588623,6558.513565,5419.16353,DH_ex_Tac2,1.0,excitatory,8.0,female,F3,4,0503_F3_T,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,28,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0
2787445900804100115,20240503,2444.454102,7656.150132,5945.453131,DH_ex_Prkcg/Cck,1.0,excitatory,8.0,male,M5,1,0503_M5_C,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
